Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"HALLDORSSON, Thorhallur Ingi",III. Member of a scientific advisory entity,,"The Icelandic Centre for Research (RANNIS), The Icelandic Student Innovation Fund, Reykjavik, ICELAND","Member of the scientific advisory board for the Icelandic Student Innovation Fund. The fund is administered by the Icelandic Centre for Research (www.rannis.is), which reports to the Ministry of Education, Science and Culture and operates according to the Act on Public Support for Scientific Research. My role is to review applications within the field of health sciences and monitor progress reports (approx. 2-3 formal meetings per year).",2015-03,now,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",IV. Employment,,"Faculty of Food Science and Nutrition, School of Health Sciences , University of Iceland, Rekjavik, ICELAND","Since august 2009 I have been employed (full time), first as an Assistant Professor, in July 2012 as Associate Professor and from July 2014 as full Professor. In July 2012 I was elected Dean of the Faculty, an obligation that ends in July 2016. My role as dean means my teaching obligations are partly replaced by administrative obligations relating to the day to day drift of the Faculty",2009-08,now,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",IV. Employment,,"Department of Epidemiology Research, Statens Serum Institut, Copenhagen, DENMARK","I have since 2009 had a position as an external researcher at the Department of Epidemiology Research. As I have a full time employment at the University of Iceland, this is an unpaid position. However, the department often covers travel expenses related to specific scientific projects. Otherwise my function is similar to that of any other researchers at the department. My position and area of research is mostly within the dietary component of the Danish National Birth Cohort.",2009-09,now,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",IV. Employment,,"Unit for Nutrition Research, Landspitali-University Hospital and University of Iceland, ICELAND, Reykjavik",Part time employment (25%) at Landspitali-University Hospital through the Unit Nutrition Research (UNR). UNR is research unit that is both part of University of Iceland and Landspitali-University Hospital. This position was financed through the Hospital and my work was related to statistical counseling for other members of the UNR who were conducing nutritional research at the hospital.,2010-01,2013-12,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",IX. Other relevant interest,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",V. Occasional consultancy,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",VI. Research funding,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",VII. Intellectual property rights,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
"HALLDORSSON, Thorhallur Ingi",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-04-16,SCOM_doi_004.pdf
"HARDY, Tony",I. Economic interest,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",III. Member of a scientific advisory entity,,Environmental Panel of UK Advisory Committee on Pesticides,Environmental Risk Assessment of Pesticides.,2000-01,2015-01,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",IV. Employment,,Centre for Low Carbon Futures,"The Centre is a virtual, multi-university collaboration across the Yorkshire Universities which will deliver knowledge and research solutions designed to optimise carbon efficiency within businesses, organisations and communities. It will encourage and facilitate regional, national and international collaborations and partnerships working to address questions posed in developing a low carbon future in particular life-cycle carbon management and climate change impacts and adatation.",2009-04,2010-01,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",IX. Other relevant interest,,Venturefest Yorkshire,"I am the unpaid Chairman of Venturefest Yorkshire ( a non-profit making organisation) which organises an annual one-day Exhibition and Expo of entrepreneurial Technical, Digital and Creative businesses from around Yorkshire. I chair the Venturefest Board 4 times a year. As a result I am a co-opted unpaid Director of York Professionals (the non-profit making parent organisation) which promotes professional businesses in York. .",2009-09,2015-05,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",V. Occasional consultancy,,"International Life Sciences Institute, ILSI Europe",Contributing member of Task Force on Evaluation of Agronomic Practices for Mitigation of Natural Toxins. (I contributed my pesticide expertise mainly to reviewing the formation of fungal mycotoxins in growing cereals and the impact of crop protection measures),2008-09,2010-10,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",V. Occasional consultancy,,EFSA,Service Contract: Support and Assistance in the Development of the European Food Safety Authority's Science Strategy 2010-2016 (Final Report November 2010),2010-06,2010-12,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",V. Occasional consultancy,,FERA,(Honorary) Emeritus Fellow of FERA (unpaid) (this enabled me to use library facilities),2011-09,2014-03,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",VI. Research funding,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",VII. Intellectual property rights,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
"HARDY, Tony",X. Interests of close family members,,,NO INTEREST,,,2015-05-20,SCOM_doi_005.pdf
"JEGER, Michael John",I. Economic interest,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IV. Employment,,"Imperial College London, UK","University and Higher Education Insitute, with responsibilities for teaching and research. Professor of Horticulture and Plant Disease Epidemiology with academic responsibilities for research and teaching, including PhD and graduate student supervision. The organisation has no official responsibilities for risk management, other than maintaining a 'risk register' for its internal academic activities. Following retirement in September 2010 continued an unremunerated affiliation with Imperial College as an Emeritus Professor in the Division of Ecology and Evolution with no academic responsibilities. In addition ad hoc inputs (uncosted) into research projects carried out by scientists in the Centre for Environmental Policy have been made. Activities have been: participation in a project meeting into projects on crop agroterrorism (EU framework 7-funded); provision of advice on ""equivalence"" in a project on compliance with plant health regulation in Asian countries (WTO-funded); and advice on environmental risk assessment for novel measures in malaria/mosquito control (Gates Foundation-funded); and pests and diseases of fruit crops (EU-funded). In recognition of these inputs a retainer as a Senior Research Investigator was made for 2012 (£2000), 2013 (£3000) and 2014 (£3000) to cover associated expenses.",1999-10,now,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IX. Other relevant interest,,Association of Applied Biologists,"President (non-remunerated) of this Learned Society for Applied Biology, with a membership of individual scientists, based in the UK. The main areas of interest of the Association, reflected in its membership, are in crop, environmental and land use research.The Association organises scientific Conferences in these areas and publishes the scientific journal Annals of Applied Biology. The main responsibilities of the President are to chair quaterly meetings of the Association's Council and to present the Annual Report to an Annual General Meeting of the Association.",2009-01,2010-12,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IX. Other relevant interest,,European Journal of Plant Patholgy,"Editor-in Chief of Journal with responsibilities for assigning manuscripts to Associate Editors/Referees for review, and then subsequently for the final decision on acceptance for publication in the journal.",2009-10,now,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IX. Other relevant interest,,CABI (Centre for Agricultural Biosciences International) Wallingford UK,Advisor (unremunerated) to this not-for-profit inter-governmental organisation (members of CABI are individual countries) in relation to the 'Plantwise' initiative concerning CABI plant clinics and plant pest surveillance activities in tropical and developing countries. Advice was based on web-presentation of the prototype database system to the Advisory Panel with informal comments made by telephone link and two individual meetings with the CABI ptoject manager. No role was played in the further development and availability to users of the Plantwise system.,2010-01,2011-02,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IX. Other relevant interest,,CABI (Centre for Agricultural Biosciences International) Wallingford UK,"Consultancy for this not-for-profit inter-governmental organisation (Members of CABI are individual countries, not necessarily members of the Commonwealth) evaluating outputs from the Swiss Development Council (SDC) funded BIONET taxonomy network (CABI hosts the Secretariat of the Network). The consultants report was presented and delivered to CABI in February 2011 at a meeting with senior CABI managers and the SDC programme manager.",2011-01,2011-02,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IX. Other relevant interest,,DEFRA (UK Department for Environment Food and Rural Affairs) London UK,"Expert contribution (unremunerated) to Tree Health Workshops and Consultations in relation to future UK strategy and priorities in tree health research (May 2011-July 2011). Workshops and Consultations made recommendations on research prioritization of pathogens and insect pests affecting forest trees in the UK. There was no consideration of research requirements for quarantine organisms. Decisions on prioritization and research funding were made by the UK Department for Environment, Food and Rural Affairs and by the Forestry Commission and have been published as a UK Action Plan. Subsequently (February- April 2014) peer reviewed project outputs and publications arising from the research programme (remunerated).",2011-05,2014-04,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",IX. Other relevant interest,,INRA (French National Institute for Agricultural Research) Paris France,Evaluation and advice on INRA mega-programmes on climate change and agriculture. Recommendations on the quality of project proposals eligible for support in the mega-programme were made. Reviews were made electronically and discussed with other reviewers and senior INRA managers at meetings in Paris in August 2011 and September 2012. Decisions on funding were made by INRA not by the reviewers. Information has been provided to the reviewers on those projects which have been funded.,2011-07,2012-09,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",V. Occasional consultancy,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",VI. Research funding,,"Rural Economy and Land Use Programme, UK","The Rural Economy and Land Use Programme enables researchers to work together to investigate the social, economic, environmental and technological challenges faced by rural areas. The Programme will encourage social and economic vitality of rural areas and promote the protection and conservation of the rural environment. The Programme is a collaboration between the Economic and Social Research Council (ESRC), the Biotechnology and Biological Sciences Research Council (BBSRC) and the Natural Environment Research Council (NERC). Interdisciplinary research in plant disease impact in the UK, integrating social and natural science perspectives. Outputs of the research have been published in scientific journals and in a Final Project Report to the lead UK Research Council, the Economic and Social Science Research Council",2008-01,2010-12,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"JEGER, Michael John",X. Interests of close family members,,,NO INTEREST,,,2015-11-04,SCOM_doi_006.pdf
"KNUTSEN, Helle Katrine",I. Economic interest,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",III. Member of a scientific advisory entity,,Norwegian Scientific Committee for Food Safety,"Risk assessment of contaminants in food, as member (and vice-chair) of the panel on contaminants in the Norwegian Scientific Committee for Food Safety (VKM). The activity involves comparing dietary intakes and/or biomarkers of contaminant exposure (e.g. dioxins, dl- PCBs, mercury, flame retardants) in population subgroups with current tolerable intakes. It also involves risk asessment of substances currently without tolerable intakes (e.g. ndl-PCBs, PAHs, furan, oxidation products). VKM also perform risk-benefit assessments. Risk assessments are performed on request from the Norwegian Food Control Authority or is self-initiated by VKM. All panel members have voting rights. The outputs are published as statements or opinions on the official website of the VKM. The delivered advice is taken into concideration by the Norwegian Food Control Authority and other governmental organs.",2004-03,now,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",IV. Employment,,"Norwegian Institute of Public Health (Nasjonalt Folkehelseinstitutt), Norway, Oslo","Scientific data collection, experimental studies in mice and cell lines, effects of carcinogens on tumour development and gene expression. Dietary intake assessment of contaminant exposure in population subgroups, and analysis of correlation between dietary intake and biomarkers of exposure. Effets of exposure to organic contaminnats and metals on different end points in the Norwegian birth cohort. The Norwegian Institute of Public Health is not involved in risk managment in the area of food safety.",1999-03,now,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",IX. Other relevant interest,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",V. Occasional consultancy,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",VI. Research funding,,EU,Partner in the EU project "Arctic Health Risks: Impacts on health in the Arctic and Europe owing to climate-induced changes in contaminant cycling (ArcRisk - 226534). Funded by the 7th EU Framework Programme,2009-06,2014-01,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",VII. Intellectual property rights,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KNUTSEN, Helle Katrine",X. Interests of close family members,,,NO INTEREST,,,2015-07-09,SCOM_doi_007.pdf
"KOUTSOUMANIS, Kostas",I. Economic interest,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",IV. Employment,,Aristotle University of Thessaloniki,"The duties I carry under my employment include teaching, research ,supervision of PhD and Master Students, and administration Teaching. Responsible for the following graduate courses: a)General Microbiology (4 credits), b)Food Quality and Safety Assurance (4 credits),c)Applied statistics in Food Science (4 credits) Responsible for the following master courses: a)Predictive Microbiology and Microbial Risk Assessment (3 credits) Research. Leader of a research team (1 PostDoc researcher, 2 PhD students, 5 Master students) in the Lab. Of Food Microbiology and Hygiene. Preparation of research project proposals, project management, reporting, experimental design, data analysis, dissemination of results Supervision of 2 PhD and 5 Master students Administration. Participation on administration working groups ( education program, staff promotion etc) for the Department of Food Science and Technology and for Aristotle University of Thessaloniki",2002-08,now,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",IX. Other relevant interest,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",V. Occasional consultancy,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",VI. Research funding,,Aristotle University of Thessaloniki,"In the last 5 years I have participated as a coordinator or partner in the following research projects. The percentage of the research budget managed by my and my Unit in 2014 coming from private funding is less than 10% of the total funding •‘Improving the Quality and Safety of Beef and Beef Products for the Consumer in Production and Processing EU Framework VI programme on Food Quality and Safety’, ProSafeBeef “Food-CT- 2006-36241”, 2007-2011. (Scientific Coordinator of A.U.Th.) •‘Understand the impact of production processes on the ecology of microorganisms that contaminate milk products (ESL, evaporated milk) and fresh fruit juices- Development of molecular methodologies and mathematical models to predict the service life’, SYNERGASIA,General Secretariat for Research and Technology, 2010-2012 (Scientific Coordinator of A.U.Th.) •‘Biological investigation of the forces that influence the life of pathogens having a mission to survive in various lifestyles, Biofilms’. Thales: “Reinforcement of the interdisciplinary and/or inter- institutional research and innovation with the possibility of attracting high standard researchers from abroad through the implementation of basic and applied excellence research” (Scientific Coordinator of A.U.Th.) •‘Development, mathematical modelling and optimal design of non- thermal technologies for processing, packaging, distribution and storage of safe high quality food products’. Thales: “Reinforcement of the interdisciplinary and/or inter-institutional research and innovation with the possibility of attracting high standard researchers from abroad through the implementation of basic and applied excellence research” (Member of the scientific group of A.U.Th.) •‘Functional dairy and meat products with high added value fermented or enriched with new probiotic microorganisms isolated from Greek",2002-08,now,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",VII. Intellectual property rights,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"KOUTSOUMANIS, Kostas",X. Interests of close family members,,,NO INTEREST,,,2015-11-30,SCOM_doi_008.pdf
"LOPEZ PUENTE, Secundino",I. Economic interest,,,NO INTEREST,,,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",IV. Employment,,Universidad de Leon ULE (www.unileon.es),"Legal remit of the institution: University, higher education, research Role: Professor of Animal Nutrition (since 2003 to present), with Responsibilities related to Teaching, research and extension activities related to animal nutrition in MSc and PhD degrees of Veterinary Sciences and Agronomical Engineering. Role: Head of Department (since March 2007 to April 2015) with Responsibilities related to Management and coordination of teaching and research activities in the Department",2003-08,now,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",V. Occasional consultancy,,,NO INTEREST,,,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,Junta de Castilla y Leon (Regional Council) (www.jcyl.es),Research programme: "Ruminant nutrition and feeding" Role: Project leader and senior scientist (personal involvement exclusively scientific) Responsibilities: to write the proposal and reports and to design and coordinate the experimental work Deliverable: study report,2008-01,2010-12,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,"Spanish Agency for Science and Technology, Ministry of Science (CICYT) (www.idi.mineco.gob.es/portal/sit e/MICINN/)","Research Project: ""Fatty acid composition of dairy sheep milk and effects of inclusion of plant and marine oils in the diet” Funded by: CICYT (Spanish Agency for Science and Technology, Ministry of Science) Role: Senior scientist (personal involvement exclusively scientific) Responsibilities: to design, coordinate and conduct the experimental work Deliverable: study report Activity strictly not related to the remit of the scientific group",2009-01,2011-12,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,Agencia Española de Cooperación Internacional para el Desarrollo (AECID) (www.aecid.es),Research Project: "Nutritive value of forages and roughages in Eastern Cuba” Funded by: Agencia Española de Cooperación Internacional para el Desarrollo (Spanish Agency for International Cooperation and Development) Role: Project leader and senior scientist (personal involvement exclusively scientific) Responsibilities: to write the proposal and reports and to design and coordinate the experimental work Deliverable: study report,2010-01,2012-01,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,Laboratorios SYVA SA,Research contract: "Effects of blue tongue vaccine on intake and performance in sheep" Role: Project leader (personal involvement exclusively scientific) Responsibilities: to write the proposal and reports and to design and coordinate the experimental work Deliverable: study report Activity strictly not related to the remit of the scientific group,2010-09,2011-03,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,"Spanish Agency for Science and Technology, Ministry of Science (CICYT) (www.idi.mineco.gob.es/portal/sit e/MICINN/)","Research Project: ""Total mixed rations for growing and fattening lambs” Funded by: CICYT (Spanish Agency for Science and Technology, Ministry of Science) Role: Senior scientist (personal involvement exclusively scientific) Responsibilities: to design, coordinate and conduct the experimental work Deliverable: study report Activity strictly not related to the remit of the scientific group Only public funding (NO private funding)",2011-01,2013-12,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,Laboratorios Ovejero SA,Research contract: "Effects of vaccines on performance and welfare in sheep" Role: Project leader (personal involvement exclusively scientific) Responsibilities: to write the proposal and reports and to design and coordinate the experimental work Deliverable: study report Activity strictly not related to the remit of the scientific group,2012-02,2013-03,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VI. Research funding,,"MINECO, Ministerio de Economia y Competitividad, Ministry of Economy and Competitiveness. MINECO, SPAIN, Madrid","Research Project: ""Feeding efficiency in fattening and replacement lambs: underlying mechanisms of nutritional factors during the suckling period” Funded by: CICYT (Spanish Agency for Science and Technology, Ministry of Science) Role: Senior scientist (personal involvement exclusively scientific) Responsibilities: to design, coordinate and conduct the experimental work Deliverable: study report Activity strictly not related to the remit of the scientific group Only public funding (NO private funding)",2015-01,now,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VII. Intellectual property rights,,Consortium of partners of project RUMEN-UP,"Co-inventor of Patent WO/2005/099729, published jointly by academic and industrial partners Patent never exploited commercially and no financial rights or gains have been granted to the creators and owners. Since 2010 I do not partipate in the ownership of the patent, my only contribution is as co- inventor. Therefore currently it can be considered as a scientific publication (and my role as a plain co-authorship) with no IP implications. Activity strictly not relevant to the remit of the scientific panel (FEEDAP) and groups",2005-11,now,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VIII. Other memberships or affiliations,,AIDA – Spanish Asociación Interprofesional para el Desarrollo Agrario,Member of the scientific non-profit society AIDA – Spanish Asociación Interprofesional para el Desarrollo Agrario,2000-01,now,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VIII. Other memberships or affiliations,,SEEP – Spanish Sociedad Española para el Estudio de los Pastos,Member of scientific non-profit society SEEP – Spanish Sociedad Española para el Estudio de los Pastos,2000-01,now,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VIII. Other memberships or affiliations,,ADSA - American Dairy Science Association,Member of scientific non-profit society ADSA - American Dairy Science Association,2010-01,2013-12,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",VIII. Other memberships or affiliations,,"The Journal of Agricultural Science, UK, Cambridge",Member off the Editorial Board - Activity strictly not related to the remit of the scientific panel (FEEDAP) and working groups The Journal of Agricultural Science - scientific journal that publishes papers concerned with the advance of agriculture and the use of land resources throughout the world.,2013-01,now,2015-09-11,SCOM_doi_009.pdf
"LOPEZ PUENTE, Secundino",X. Interests of close family members,,,NO INTEREST,,,2015-09-11,SCOM_doi_009.pdf
"MORE, Simon",I. Economic interest,,,NO INTEREST,,,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,"Department of Agriculture, Food and the Marine","Member, Scientific Advisory Committee on Animal Health and Welfare. This Committee was established by Ireland's Chief Veterinary Office, to provide independent scientific guidance on a range of issues relevant to animal health and welfare in Ireland, including non-stunning slaughter, exotic disease preparedness and response, tail docking of dogs etc. The committee meets approximately every 2 months, taking about 0.5 days of my time during every 2 month cycle. I perform this work in a private capacity.",2008-01,2014-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Defra,"Member of the Epidemiology & wildlife risks programme advisory sub-group (EWRPAG). The role of this group is to advise Defra (the government department with responsibility in the UK for TB control and eradication) on TB science relating to epidemiology and wildlife risks. As part of a small (3 person: including Profs Dirk Pfeiffer and Tim Roper), I provide advice on prospective and ongoing research projects supported by Defra, and more-general advice on current scientific advances in this area, based on research conducted in the UK, in Ireland and elsewhere. The sub-group met approximately 2 times annually. I spent about 2 days in preparing for, and attending, each of these meetings. Performed in personal capacity.",2008-01,2013-06,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on Johne's disease. In this role, I chair a technical group of experts focused on issues relating to Johne's disease. The group provides scientific advice to Animal Health Ireland, including AHI's Johne's Disease Implementation Group. The group meets approximately every 2 months. I would spend approximately 1.5 days on TWG issues every 2 month cycle. I perform this work in a private capacity.",2010-01,2014-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on mastitis. In this role, I chair a technical group of experts focused on issues relating to mastitis and milk quality. The group provides scientific advice to Animal Health Ireland, including AHI's CellCheck Consultative Group. The group meets approximately every 2 months. I would spend approximately 1.5 days on TWG issues every 2 month cycle.",2010-01,2014-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on calf health. In this role, I chaired a technical group of experts focused on issues relating to calf health. The group provides scientific advice to Animal Health Ireland, including the development of technical material to assist Ireland's dairy producers. The group met approximately every 2 months, whilst I was involved. I performed this work in a private capacity.",2010-01,2011-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Animal Health Ireland,"Chair, AHI's technical working group on biosecurity. In this role, I chaired a technical group of experts focused on issues relating to biosecurity. The group provides scientific advice to Animal Health Ireland, including the development of technical material to assist Ireland's cattle producers. The group met approximately every 2 months, whilst I was involved. I performed this work in a private capacity.",2010-01,2011-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,Food Safety Authority of Ireland,"Member of the Biological Safety Sub-Committee, covering a broad range of areas in support of the Food Safety Authority of Ireland including: 1. To provide advice on possible risks to the public health arising from exposure to micro-organisms (parasites, bacteria, viruses), microbial toxins and other biological agents (including TSE-related agents) in food 2. To carry out risk assessments on specific biological hazards in food and evaluate risk management options 3. To advise on the content and effectiveness of national surveillance and official monitoring of foodstuffs for micro-organisms 4. To advise on emerging and newly emerged and re-emerging biological hazards in foods; 5. To advise on relevant aspects of new EC and national legislative proposals related to the control of biological agents in foods 6. To advise on the scientific content, impact on food safety in Ireland and relevance to food safety in Ireland of biological risk assessment work carried out in other international and national organisations including the following: - European Food Safety Authority (EFSA) - World Health Organisation / Food and Agricultural Organisation committees - Other food agencies - Academic institutions 7. To advise the Scientific Committee on research gaps and needs in the area of biological hazards in food 8. To undertake any other such work or assessments in the area of biological hazards in food as proposed by the Sub-committee subject to approval from the Scientific Committee. Performed in private capacity. The sub-committee meets approximately every 2 months. I would spend about 1 day on Sub-Committee work during each 2 month cycle.",2011-11,2014-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,ANSES,"Participation in an ANSES scientific working group on the use of gamma-interferon to diagnose bovine tuberculosis. This was an ad hoc group that met several times over a 9 month period to address a specific issue relevant to animal health and welfare in France. The group met on several occasions, taking about 4 days of my time during this 9 month period. I performed this work in a private capacity.",2012-05,2012-12,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",III. Member of a scientific advisory entity,,"Food Standards Agency (FSA), UK, London, UK","Member of a committee to review scientific projects relating to data collection around slaughter of livestock (Food Chain Information to abattoir, feedback to primary producers). The committee met on a single occasion earlier this year, to consider 5 'bids' for this project. This work took approximately 2 days of my time. This is a possibility that I may assist FSA in the future. I performed this work in a private capacity.",2014-01,2014-01,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",IV. Employment,,University College Dublin (UCD),"Joint roles of Professor in Veterinary Epidemiology and Risk Analysis in the UCD School of Veterinary Medicine and Director of the UCD Centre for Veterinary Epidemiology and Risk Analysis (CVERA). CVERA is Ireland's national resource centre in veterinary epidemiology and animal disease control. These two roles substantially overlap. In my professorial role, I undertake a broad range of scholarly activity, including research, teaching and service/innovation. In my role as CVERA Director, I lead scientific research and provide scientific advice to inform national policy decision-making in the areas of animal health and welfare. This work is conducted within the following three broad themes: a. Scientific research and advice, including contributions to committees, to support the control and eradication of regulatory animal diseases, including bovine tuberculosis, bovine brucellosis and bovine spongiform encephalopathy. These programmes are managed by the national Department of Agriculture, Food and the Marine (DAFM). b. Scientific research and advice, including contribution to committees, to support the control and/or eradication of a range of non-regulatory animal health concerns of cattle, including mastitis, Johne's disease and bovine viral diarrhoea. In Ireland, these issues are primarily managed by Animal Health Ireland (AHI). c. Scientific research and advice, including contribution to several national committees of DAFM and the national Food Safety Authority of Ireland (FSAI), on a broad range of other animal health and welfare issues relating to emergency animal disease preparedness and response, on-farm investigations, welfare of farmed livestock and horses, health of companion animals and farmed fish, and international collaboration.",2003-12,now,2015-07-03,SCOM_doi_010.pdf
"MORE, Simon",IX. Other relevant interest,,The Veterinary Journal,"Provision of scientific advice to TVJ editor and sub-editors (choice of reviewers, advice on suitable referees, additional specialist input)",2008-12,2014-12,2015-07-03,SCOM_doi_010.pdf
