Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"GUERTLER, Rainer",IV. Employment,,Federal Institute for Risk Assessment (BfR),"Risk assessment of food additives, flavourings and processing aids.",2002-11,now,2015-10-21,CEF_doi_007.pdf
"HUSOY, Trine",IV. Employment,,Norwegian Institute of Public Health,"Toxicological advise on food additives, flavourings and food contact materials for the Food Authorities in Norway. Normally the work will not overlap with the work for EFSA. In cases where toxicological advice on substances where given for the Food Authorities in Norway, this will be declared in the specific Declaration of Interest.",1999-03,now,2015-03-02,CEF_doi_008.pdf
"KÄRENLAMPI, Sirpa",IV. Employment,,University of Eastern Finland,Professor of biotechnology; current activities include: -Teaching: general biochemistry and molecular biology -Research: basic research (see Section VI for research funding),1998-08,now,2015-09-11,CEF_doi_009.pdf
"MENNES, Wim",IV. Employment,,National Institute for Public Health and the Environment (RIVM),"Active as toxicologist, Desk research/advisory work to support policies in the National Administration. Scientific opinions are given in the field of chemical safety of industrial chemicals and occasionally food-related substances in as far as these fall within the REACH legislation framework. These evaluating activities are co-ordinated by European Chemicals Agency, (ECHA, Helsinki). Among the activities is scientific advisory work to support REACH legislation and the Dutch national authorities on issues related to endocrine disruption (cf. REACH article 57f). The activities do not imply risk management. Scientific opinions are given in the field of chemical safety of substances in food, feed or in non-food consumer products to support the Dutch Food and Consumer Product Safety Authority (nVWA; The Hague) The activities do not imply risk management. To support the work of the Dutch food and Nutrition Centre (The Hague), opinions are given in the field chemical safety of substances in food. These opinions are usually more related to risk communication than to risk assessment. All of this work is strictly commissioned by the Dutch National authorities. Opinions may be given on substances which fall also in the remit of EFSA-CEF. If this occurs, an sDOI will be given when such substances are on the EFSA-CEF agenda.",2002-07,now,2014-11-17,CEF_doi_010.pdf
"MILANA, Maria Rosaria",IV. Employment,,Italian National Institute of Health (Istituto Superiore di Sanità),"Experimental and Advising activity on topics in food contact materials in the attributions of the scientific body of the Italian Health Ministry. I am the Director of the Unit ""Exposure and Risk from Materials"" and I have the institutional task to give advice to the National Authority on new substances to be evaluated for positive listing in the national legislation on food contact materials and articles (FCM) , on new topics in this field or in the cases of crisis. The Unit has also other tasks in the field of FCM: to perform prenormative research activities , to perform monitoring on the safety of FCM on request of the National Authority, to act as designated National Reference Laboratory for FCM in the meaning of Reg EC 882/2004. In the case the specific topics of the acitvity would overlap with the activity of the CEF Panel, this will be declared without delay.",1985-01,now,2015-02-22,CEF_doi_011.pdf
"PENNINKS, André",IV. Employment,,TNO and TNO Triskelion BV,"01/01/90-12/12/2012: In the above indicated period I was employe of TNO Nutrition & Food Research Institute (01/01/90-01/01/1998), TNO Quality of Life (01/01/1998-01/01/2011) and TNO Triskelion BV (01/01/2011- 12/12/2012). In the last 5 years I was as manager/senior expert immunotoxicology (with also special expertise in Food Allergy) and involved in advice/set up of studies/research in Food Allergy and Immunomodulation/Immunotoxicology for o.a. various international operating food companies (including dairy companies) and pharma companies.",1990-01,2012-12,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",IV. Employment,,no organization,12/12/2012-now: Retired for organization and for subject matter from 12 December 2012 until now.,2012-12,now,2015-10-13,CEF_doi_012.pdf
"SILANO, Vittorio",IV. Employment,,"Faculty of Medicine, Tor Vergata University","Contract University Professor. Based on a yearly contract , systematically renewed so far since 1995, I have a yearly course on ""Food Safety Legislation in the EU"" at the II University of Rome, School of Medicine. The assignement foresees 20 hours of teaching and the obligation to be member of the board of examiners for the university students who attended the course. I do not carry out any research or other activity for the University of Rome.Tor Vergata University has not an official responsability in risk management.",1995-01,now,2015-09-30,CEF_doi_013.pdf
"SMITH, Andy",IV. Employment,,Medical Research Council My areas of activities are in line with ANS and CEF panels in using a,"broad range of toxicological and physiological knowledge acquired over many years in the MRC pertinent to risk assessment of synthetic and natural chemicals, some endogenous, many derived from the diet. My own research covers human hepatic diseases with genetic susceptibility that are triggered by diet and exogenous drugs and chemicals. I organise and administer a national MRC PhD scheme to build expertise in innovative toxicology, seeking to ensure the safe and effective development of drugs, chemicals and consumer products on a cutting-edge scientific basis. I act as external examiner for a variety of postgraduate courses in Surrey, Birmingham and Imperial universities requiring a wide breath of expertise. PhD examiner.",1977-05,now,2015-04-22,CEF_doi_014.pdf
"TAVARES POCAS, Maria de Fatima",IV. Employment,,Portuguese Catholic University,"I am Senior Researcher at Univeristy. I am responsible for the packaging laboratory devoted to research, teaching and contract work. These activities are all part of my job at the University. As leader of the packaging group I am responsible for promoting, preparing and conducting projects (scientific content only) under the scope of National, European or International programmes for financing the research activity. These projects are developed in cooperation with other R&D institutions (public or private). The laboratory also undertakes contract work for third part institutions and enterprises which I supervise as part of my job. This work consists typically on testing materials for global and specific migration to verify compliance with legislation. These companies are, to my knowledge, not submitting any authorisation application to EFSA. In case it comes to my knowledge that a specific work performed by the lab is being used in an application to EFSA, I will immediately declare that to EFSA and will undertake the necessary measures in order to be not involved on the evaluations in question, using the Specific Declaration of Interest procedure for each meeting. The laboratory may occasionally test packages to verify if the level of Bisphenol A complies with the limit laid down in Regulation (EU) 10/2011. This work is developed for food companies and packaging manufacturers, that want to verify the compliance of their packages. The laboratory acts as National Reference Laboratory for Food Contact Materials appointed by the Portuguese Ministry of Agriculture Sea Environment and Territory and performs the testing required on behalf of Portuguese surveillance authorities. Within this scope, the lab performs measurements on samples collected by the authorities from the market. These tests focus always on already regulated substances. As part of my job I represent the laboratory at the meetings of European Network of National Reference Laboratories.",1990-02,now,2015-02-22,CEF_doi_015.pdf
"TLUSTOS, Christina",IV. Employment,,Food Safety Authority of Ireland,"full time employee invovled in collection and analysis of Chemical Occurrence Data, use of Food Consumption Data for exposure assessment, partaking in EU and Codex Food Legislation Working Groups",1999-02,now,2015-03-03,CEF_doi_016.pdf
"WÖLFLE, Detlef",IV. Employment,,Federal Institute for Risk Assessment (BfR),"Risk assessment of food contact materials. Advice on specific substances (e.g. Bisphenol A, mineral oil, phthalates, perfluorinated compounds, printing inks) to the German Federal Ministry of Food, Agriculture and Consumer Protection. In the context of the contract between EFSA and BfR I provided preparatory work documents in the field of food contact materials for the following substances from October 2009 to September 2013 (in brackets: date of specific contracts): - 2-Phenyl-3,3-bis(4-hydroxyphenyl)phthalimidine (PPPBP)(24.11.09); - Methacrylic acid, 2,3-epoxypropyl ester, copolymer with acrylic and/or metacrylic acid alkyl (C1-C4) esters (23.06.10); - 3,9-Bis[2-(3-(3-tert-butyl-4-hydroxy-5-methylphenyl)propionyloxy)- 1,1-dimethylethyl]-2,4,8,10-tetraoxaspiro[5,5]undecane (18.10.10) - Glycoldibenzoates (DEGDB, DPGDB, TEGDB) (03.05.11) -Polyhydroxyalkanoyte (PHA) (20.10.11) - 2,4,8,10-Tetraoxaspiro(5.5)undecane-3,9-diethanol, , , ', '-tetramethyl (03.02.2012) - N-1(1,1-Dimethyl-3-oxobutyl)acrylamide (DAAM) (31.01.13) - Adipic acid dihydrazide (31.01.13) - Tetraethyl orthosilicate (TEOS) and Hexamethyldisilazane (HMDS) (12.03.2013) - Ethylene vinylacetate, copolymer wax (09.07.2013) The finalisation of the opinions of the following substances by the CEF Panel is still pending (any implications will be addressed via SDOI): N-1(1,1-Dimethyl-3-oxobutyl)acrylamide, Adipic acid dihydrazide. However, the preparatory work for the still pending opinions has been completed as the contract has expired in September 2013.",1998-05,now,2015-09-10,CEF_doi_017.pdf
"ZORN, Holger",IV. Employment,,Justus Liebig University Giessen,"Director of the Institute of Food Chemistry and Food Biotechnology of the Justus Liebig University Giessen; Professor for Food Chemistry and Food Addittives Specialisation on Flavours (Analytics, Biotechnology) and Food Enzymes",2008-11,now,2015-08-13,CEF_doi_018.pdf
"ZORN, Holger",IV. Employment,,"Fraunhofer Institute for Molecular Biology and Applied Ecology IME (IME), Fraunhofer Institut für Molekularbiologie und angewandte Ökologie, Giessen, GERMANY",Researcher in the field of Insect (Yellow) Biotechnology in secondary employment (6 h per week). The focus is on low molecular weight metabolites of insects or insect associated microorgansims and enzymes for future applications in the fields of white biotechnology and food biotechnology.,2014-10,now,2015-08-13,CEF_doi_018.pdf
"ZUGRAVU, Corina-Aurelia",IV. Employment,,"University of Medicine and Pharmacy Carol Davila (UMF), Bucharest, ROMANIA","The University is a teaching and research body, covering education for medical doctors, nurses, midwifes, dentists. It is tate-owned and nonprofit, depending of the Ministry of Education. I entered at the university exactly after finishing the faculty of medicine (done at the same university) and progressed, since 1991, through every hierarchical step, to the title of Associate Professor. I head the Discipline of Hygiene and Ecology at the Faculty of Nurses and Midwifery and also am the responsible of the Master Program of Nutrition and Food Safety. Some of the topics we cover with our students are: Nutrients, Groups of foods, Nutritional Recommendations, Gastrotechnology, Dietetics, Malnutrition, Nutritional deficiencies, Evaluation of the Nutritional Status, Lab procedures of evaluation of nutrients in foods, Food Additives, Food Safety, Evaluation of health hazards in Food, Hygiene in Food Industry, Practical evaluation of safety of foods, food industry environment, Good Manufacturing Practices in Food Industry, HACCP, Food Legislation, Public Health Programs, Health Promotion. My late research activity covered evaluations of the nutritional status in the Romanian population and intakes of food and nutrients.",1991-09,now,2015-05-20,CEF_doi_019.pdf
"ZUGRAVU, Corina-Aurelia",IV. Employment,,"Institutul National de sanatate Publica, Bucuresti, Romania; National Institute of Public Health, Bucharest, Romania, INSP.",The National Institute of Public Health has an official responsibility of carrying out activities of risk management in different fields of interest. My activity implies risk management in relation with food additives and nutrients (human nutrition).,1999-10,now,2015-05-20,CEF_doi_019.pdf
"ALEXANDER, Jan",IV. Employment,,"Norges miljø og biovitenskapelige universitet (NMBU), Norway, Oslo and Ås, Norwegian university of Life Ssciences /Norwegian School of Veterinary Science",Professor II in Food toxicology Teaching and research,2008-07,now,2015-07-14,CONTAM_doi_000.pdf
"ALEXANDER, Jan",IV. Employment,,Norwegian Institute of Public Health,Deputy Director-General. The institute is not doing risk management in the remit of EFSA. I have currently no specific assignment to tasks related to endocrine issues.,2009-09,now,2015-07-14,CONTAM_doi_000.pdf
"BARREGARD, Lars",IV. Employment,,"University of Gothenburg and Sahlgrenska University Hospital, University of Gothenburg and Sahlgrenska University Hospital, Gothenburg, SWEDEN","Clinical work, research and teaching in Environmental Medicine. The employment includes risk assessment, but not risk management.",1980-09,now,2015-04-20,CONTAM_doi_001.pdf
"BIGNAMI, Margherita",IV. Employment,,"ISS, Istituto Superiore di Sanità, Italian National Institute of Health, Italy","Head of Section of Experimental Carcinogenesis, Dpt. of Environment and Primary Prevention (former).",2007-01,2014-02,2015-04-30,CONTAM_doi_002.pdf
"CECCATELLI, Sandra",IV. Employment,,Karolinska Institutet,"Research in the field of neuroscience with special focus on mechanisms of neurotoxicity. In 1995 I established my own research group at the Karolinska Institutet. I also served as vice-chair at the Institute of Environmental Medicine. My major research interest is in neurotoxicology, and I have extensive experience with in vitro work with neuronal culture, as well as with in vivo experimental work with rodents. My recent studies focus on the mechanisms of toxicity of neurotoxicants such as PCBs, MeHg, TCDD, PFOS, PFOA and Mn. The Department where I work does not have official responsibility to carry out risk management.",1987-09,now,2015-04-21,CONTAM_doi_003.pdf
"COTTRILL, Bruce",IV. Employment,,ADAS UK Ltd,"I was employed by ADAS until April 2012. ADAS is a privately- owned company providing environmental services and policy advice to the agricultural industries, regional authorities and the UK Government and its Agencies. It includes risk assessment, but not related to food or feed, nor to contaminants in food or feed. In my employment with the Company I undertook reviews of scientific literature and produced guidance documents on livestock nutrition, feeds and feeding systems. These did not relate to contaminants in livestock feeds, the effects of contaminants on livestock consuming them or on the possible transfer of contaminants into milk, meat or eggs. I was not involved in any research (either public or commercially funded), consultancy or risk assessment nor risk management relating to contaminants in food or feed on behalf of ADAS in the last 5 years. I retired from ADAS in April 2012, and have no full-time involvement with the Company.",2000-01,2012-04,2015-04-17,CONTAM_doi_004.pdf
"DINOVI, Michael",IV. Employment,,US Food and Drug Administration,"Food Additives and Contaminants. Group Supervisor, Division of Biotech and GRAS Notification Review (DBGNR). Supervise and mentor members of the Chemistry Group of DBGNR. Duties include the scientific review of GRAS (generally recognized as safe) notifications, the review, comment and sign-off of review documents produced by members of the group, the estimation of exposure to constituents and contaminants in foods, review of GRAS notice summary memoranda and response letters, guidance documents, and draft Federal Register documents. Support Agency (inter-Office) activities, such as recalls and Food Advisory Committees (FAC). Participation in special projects as necessary. Presentations before FDA Food Advisory Committee on olestra, acrylamide, furan, and bovine spongiform encephalopathy (BSE) from gelatin intake. Advise FDA management on dietary exposure aspects of risk assessments for foods, ingredients, nutients and contamininats. Currently advising on dietary exposure to sodium in the whole diet and caffeine from alcoholic beverages. Re-estimated dietary exposure to acrylamide beginning 2 January 2014, finishing 10 November 2014. Results to appear on FDA website following overall Agency re- evaluation. I do not carry out research as a part of this position and therefore I do not receive private (or public) research funding.",1988-07,now,2015-04-27,CONTAM_doi_005.pdf
"EDLER, Lutz",IV. Employment,,,NO INTEREST,,,2015-07-04,CONTAM_doi_006.pdf
"GRASL-KRAUPP, Bettina",IV. Employment,,"Medical University of Vienna (MUW), Medizinische Universität Wien, Vienna, AUSTRIA","Employed as senior scientist at the Institute of Cancer Research; head of the research unit ""Chemical Safety and Cancer Prevention"". Research focus: chemical carcinogenesis, non-genotoxic carcinogenesis and tumor promotion in the liver, chemoprevention, peroxidized lipid and induction of hepatic inflammation; development of alternatives to animal bioassays, epithelial-mesenchymal interactions in the liver; the role of fibroblast growth factors for hepatocarcinogenesis. For further details see: http://krebsforschung.meduniwien.ac.at/forschung-research/research- focus/chemical-safety-and-cancer-prevention/bettina-grasl-kraupp-ao- univ-prof-dr/?L=1 Director of the postgraduate course Toxicology at the Medial University Vienna. For details see: http://www.meduniwien.ac.at/toxicology/php/index.php",2004-01,now,2015-04-13,CONTAM_doi_007.pdf
"HOGSTRAND, Christer",IV. Employment,,King's College London,"Diabetes and Nutritional Sciences Division and Department of Biochemistry. Main activities: research and teaching. Research on the role of trace elements in biological process, regulation of trace elements by cells and tissues and toxicological evaluation of undesirable substances in food/feed and water to humans and animals.",1999-07,now,2015-10-29,CONTAM_doi_008.pdf
"HOGSTRAND, Christer",IV. Employment,,National Institute of Nutrition and Seafood Research,"Adjunct position as Senior Scientist at the Department for Seafood Safety. Main activities: supervise research on seafood safety, particularly with regards to molecular toxicology, mode of action research and toxicogenomics.This is a time-limited post ending 28/02/2011",2005-03,2011-02,2015-10-29,CONTAM_doi_008.pdf
"HOOGENBOOM, Laurentius (Ron)",IV. Employment,,"RIKILT, Institute of Food Safety, NETHERLANDS, Wageningen","RIKILT (not an abbreviation anymore) is privatized and part of Wageningen University and Research. Most work is performed for the Dutch authorities (Ministry of Economics, Agriculture and Innovation). Work for companies is only performed if accepted by the authorities, meaning that there is no conflict of interest. In case of analysis for companies, non-compliant results are reported to the authorities. My current job is programme leader Food Contaminants, dealing with the coordination of a set of projects in the area of environmental contaminants, radionuclides and natural toxins. including the NRL- tasks (National Reference Laboratory) Dioxins and PCB's, Mycotoxins, Marine Toxins, Heavy metals and toxic elements (96/23), PAHs and Pesticides in animal products (96/23). Most of the work is analytical, both method development, validation and analysis. In addition to programme leader I'm project leader in research projects on carry-over studies, development of bioassays for contaminants and Emergency Team Environmental Incidents (BOT-mi). RIKILT has no role in risk management.",1985-09,now,2015-10-06,CONTAM_doi_009.pdf
"HOOGENBOOM, Laurentius (Ron)",IV. Employment,,"RIKILT, Institute of Food Safety, NETHERLANDS, Wageningen","RIKILT was asked by Nutreco feed company to provide an independant statement on whether there was a relationship between a dioxin incident with corn (2010) and elevated dioxin levels observed in pigs, based on the observed levels in feed and livers and the congener patterns. Specific knowledge on the kinetics of individual congeners in pigs had to be used, knowledge present at RIKILT. RIKILT had also been involved in the discovery and follow-up of this incident. This work was part of the employment tasks at RIKILT. Furthermore, any activities performed by RIKILT for companies have to be approved first by the Dutch Ministry of Agriculture, now Economics, to avoid any conflict of interest with statutory tasks performed by the RIKILT.",2012-01,2012-02,2015-10-06,CONTAM_doi_009.pdf
"HOOGENBOOM, Laurentius (Ron)",IV. Employment,,"RIKILT, Institute of Food Safety, NETHERLANDS, Wageningen",I performed a laboratory audit to 3 labs involved in dioxin analysis in Chile. Observations presented in a report. RIKILT was paid by APA (Association of Poultry Producers in Chile); Asprocer (Association of Pork Producers in Chile),2012-03,2012-04,2015-10-06,CONTAM_doi_009.pdf
"HOOGENBOOM, Laurentius (Ron)",IV. Employment,,"RIKILT, Institute of Food Safety, NETHERLANDS, Wageningen",Course on contaminants in feed. The course was organised by GCL/Eurofins on behalf of SAG in Chile (responsible for feed and lifestock inspection) and included two open workshops for third parties. In September I adviced SAG on a dioxin incident in Chile with contaminated poultry meat.,2013-06,2013-09,2015-10-06,CONTAM_doi_009.pdf
"HOOGENBOOM, Laurentius (Ron)",IV. Employment,,"RIKILT, Institute of Food Safety, NETHERLANDS, Wageningen","Contribution to a report on hazards in feed for the FAO. My role was a chapter on sources and incidents with dioxins, PCBs and flame retardents.",2015-01,now,2015-10-06,CONTAM_doi_009.pdf
"KNUTSEN, Helle Katrine",IV. Employment,,"Norwegian Institute of Public Health (Nasjonalt Folkehelseinstitutt), Norway, Oslo","Scientific data collection, experimental studies in mice and cell lines, effects of carcinogens on tumour development and gene expression. Dietary intake assessment of contaminant exposure in population subgroups, and analysis of correlation between dietary intake and biomarkers of exposure. Effets of exposure to organic contaminnats and metals on different end points in the Norwegian birth cohort. The Norwegian Institute of Public Health is not involved in risk managment in the area of food safety.",1999-03,now,2015-07-09,CONTAM_doi_010.pdf
"NEBBIA, Carlo Stefano",IV. Employment,,"University of Turin, Department of Veterinary Sciences","The University of Turin is a public University, with no official responsibility to carry out risk management. Current position : Full Professor in Veterinary Pharmacology and Toxicology with teaching duties and research interests in - Veterinary Toxicology (kinetics and dynamics of poisons affecting veterinary species) - Food Safety and Risk Assessment (chemical risk arising from drugs, additives and contaminants residues in food and feed) 2011-2014 Director of the Doctoral School of Veterinary Sciences for Animal Health and Food Safety 2015-2018 : President of the Library of Agronomy and Veterinary Sciences",1983-08,now,2015-11-29,CONTAM_doi_011.pdf
"OSWALD, Isabelle",IV. Employment,,"Name: INRA (Institut National de la Recherche Agronomique) Location: the headquarters are located in Paris, the laboratory I am working in is located in Toulouse Type: public",Employed as a Research Scientist in a govermental Institute Head of the ImmunoMycoToxicology research team Not involved in risk managment Carry on reaseach on toxicity of mycotoxins in the INRA resach Center of Food toxicology,1993-11,now,2015-11-27,CONTAM_doi_012.pdf
"PETERSEN, Annette",IV. Employment,,"Technical University of Denmark, National Food Institute","The Technical University (DTU) has the following main objectives: education, research, public sector consultancy and innovation. DTU does not participate in development of pesticides in view of their authorisation. DTU does not perform risk management but as stated below we perform research based scientific advising and risk assessment which can be used by the Danish authorities in risk management and decision making. DTU has not developed or published risk assessment guidance or methodologies that are used in the regulatory process of pesticides. For pesticides we use the EFSA PRIMo model for intake calculations and comparison with ADI and ARfD. My main usual tasks are: - Performing research based scientific advising of the National Food Agency about exposure and risk assessment of contaminants and pesticides. - Perform research based advising of the Danish authorities as part of national authorisations for pesticides and before meetings in Codex and EU. - Research within probabilistic modelling. Have been granted access to the programme MCRA (developed by RIVM and Biometris in the Netherlands) so this programme is used for probabilistic calculations. - Teaching at DTU and University of Copenhagen in chemical risk assessment and exposure of contaminants including cumulative and probabilistic modelling. - Teaching in setting maximum limits for contaminants and pesticides. - Preparing Evaluation reports to and MRL proposals for some of the pesticides where Denmark is Rapporteur Member State (RMS). - Preparing evaluation reports for the Northern zone for some of the pesticides where Denmark is RMS. Funding is as a starting point from public money coming from the governmental funding of the University. For some work concerning evaluations of pesticides applicants pay a fee to the authorities and part of this fee is paid to DTU for performing the work. Teaching as part of external projects: - Has done teaching in Chemical Risk Assessment in the EU project Better Training for Safer Food in the period spring 2011 untill now. - Have performed teaching in chemical Risk Assessment in Ghana, Ethiopia and Botswana as part of the EU project EDES from November 2012 to March 2014. The project continues until summer 2015. - Teaching in Chemical Risk Assessment in Saudi Arabia in 2012 as part of an agreement between DTU and the Saudi Arabian authorities. - Teashing in the course arranged and finansed by EFSA ""Training seminars on risk assessment for Pre-Accession countries in 2013 - chemical"" in July 2013. Payment and funding for external teaching activities mentioned above are paid to DTU.",1987-08,now,2015-07-09,CONTAM_doi_013.pdf
"ROGIERS, Vera Maria",IV. Employment,,"Vrije Universiteit Brussel (VUB), Free University Brussels, Brussels, BELGIUM","Head of Department of Toxicology and Dermato-Cosmetology Head of Research Cluster “Lever & Celbiologie & Toxicologie”, Consortium consisting of the research groups IVTD, in vitro Toxicology and Dermato-Cosmetology (previous name FAFY), LIVR (Liver Cell Biology Lab) and SKIN (Skin Research and Physiology) Chair of FARM: Farmaceutische en Farmacologische Wetenschappen (all pharmaceutical groups together) Professor and teaching different courses related to Toxicology and dermato-cosmetic sciences to pharmaceutical studens",1974-09,now,2015-04-21,CONTAM_doi_014.pdf
"ROSE, Martin",IV. Employment,,The Food and Environment Research Agency,"I am employed by Fera. From 1 April 2015, Fera moves from being a wholly-owned agency of UK Government (Defra) to Fera Science Limited, a joint venture between Capita (75% shareholding) and Defra (25% shareholding). This new arrangement means that Fera Science Limited will be legally classified as private sector overall, but will continue to provide independent evidence/advice to UK government as well as commercial services. Following discussions between Fera, FSA with EFSA, it has been agreed that the EFSA Management Board will consider an application from Fera Science Limited for continuation of Article 36 (and so Food Safety Organisation) status, on the grounds that the funding profile for Fera Science Ltd will be dominated by public sector funding, at least in the medium term. EFSA has advised that until the EFSA Management Board reaches a decision in June, Fera Science Limited will retain its current status with EFSA as a Food Safety Organisation, and would not anticipate any consequent changes in the eligibility of Fera staff to serve on EFSA committees. Fera has no official responsibility for food chemical risk management. My own role is to lead a team of scientific staff investigating environmental contaminants in food and their impact on human health. These include dioxins and PCBs (both dioxin-like and non-dioxin-like PCBs), PAHs, trace elements, flame retardants such as PBDEs, TBBPA, HBCDD, organo-phosphorus compounds such as PFOS and the like, brominated and mixed halogenated dioxins, PCNs and other emerging contaminants in foods.",1988-05,now,2015-05-01,CONTAM_doi_015.pdf
"ROUDOT, Alain-Claude",IV. Employment,,"University de Bretagne Occidentale (UBO), University de Bretagne Occidentale, Brest, FRANCE","Teaching and research in the risk assessment area (hazard characterization, exposure analysis)",1999-09,now,2015-04-16,CONTAM_doi_016.pdf
"ROUDOT, Alain-Claude",IV. Employment,,"Laboratoire de Toxicologie alimentaire, EA 3880, Université de Bretagne Occidentale, FRANCE, Plouzané","member of the laboratory until 2012, then director of the lab. responsible of the scientific orientations of the laboratory, responsible of the exposure team. Professor in risk assessment at the master level. Main orientations of the lab are : exposure to natural toxins (mycotoxins, phycotoxins), optimisation of the sampling strategy in food contaminants risk assessment, aggregate exposure to chemicals in cosmetology. More than 99% of fundings are public fundings.",2007-01,now,2015-04-16,CONTAM_doi_016.pdf
"SCHWERDTLE, Tanja",IV. Employment,,"University of Muenster, Insitute of Food Chemistry","University, teaching Food Chemistry and Toxicology; experts role: Full Professor, Chair of Food Chemistry, teaching of MSc and BSc students; organisation has no offical responsibility to carry out risk management",2008-09,2013-09,2015-07-09,CONTAM_doi_017.pdf
"SCHWERDTLE, Tanja",IV. Employment,,"University of Potsdam, Institute for Nuritional Sciences, Chair Food Chemistry","University, teaching Food Chemistry and Food Toxicology experts role: Full Professor, teaching of MSc and BSc students organisation has no offical responsibility to carry out risk management",2013-10,now,2015-07-09,CONTAM_doi_017.pdf
"VLEMINCKX, Christiane",IV. Employment,,"Scientific Institute of Public Health WIV-ISP - Toxicology Unit, Belgium, Brussels","Head Toxicology Unit since 06/2010. Head of Programme Pesticides - Hazard and Risk Assessment of Pesticides. Management of the activities of expertise and research and development of the Unit. The main research activities of the Unit concern genotoxicity. Toxicological evaluations of chemicals, biocides, food contaminants, ... for other units of WIV-ISP, SPF Public Health, FASFC, Belgian Health Council, EFSA, ... Collaborations with the Unit of Consumer Safety concerning the toxicity of food contact materials. The Institute is a federal public scientific research institute. The Institute has no official responsability to carry out risk management. I am not and was not previously involved in the evaluation of erucic acid in food and feed.",1989-01,now,2015-10-19,CONTAM_doi_018.pdf
"VOLLMER, Guenter",IV. Employment,,Technische Universität Dresden,University Professor in Molecular Cell Physiology and Endocrinology,1999-04,now,2015-04-17,CONTAM_doi_019.pdf
"WALLACE, Heather",IV. Employment,,"University of Aberdeen, University of Aberdeen, Aberdeen, UNITED KINGDOM","Education Professor of Biochemical Pharmacology and Toxicology - teaching, research and administration Yes within the laboratory context",1979-09,now,2015-07-15,CONTAM_doi_020.pdf
"AQUILINA, Gabriele",IV. Employment,,Istituto Superiore di Sanità (Italian Institute of Health),"Experimental and advising activity on genetic toxicology of environmental chemicals. Basic research on DNA damage and repair Basic research on molecular mechanisms of mutagenesis and carcinogenesis. The Istituto Superiore di Sanità (ISS) is the leading technical and scientific public body of the Italian National Health Service. Its activities include research, control, training and consultation in the interest of public health protection. While risk assessment is part of the remit of ISS, the institute has no official responsibility to carry out risk management. The ISS is no way involved in the support of the development of any particular pesticide, has no right/ownership on any published RA guidance, methodology, software and/or computational model which could be used in regulatory processes of PPPs and does not have any official capacity of Risk Management. Some units of the ISS are involved in the evaluation of PPPs and the drawing of opinions that, if approved by the Ministry of Health, lead to the authorisation of PPPs; Gabriele Aquilina is not involved in this activity.",1986-12,now,2015-10-21,FEEDAP_doi_000.pdf
"BAMPIDIS, Vasileios",IV. Employment,,Alexander Technological Educational Institute (ATEI),"Alexander Technological Educational Institute of Thessaloniki, Greece, is a public Institution for Higher Education (University), and has no official responsibility to carry out risk assessment/ risk management. Bampidis Vasileios role in the organization: Associate Professor. The duties I carry under my employment include teaching, research, supervision of Diploma Students, and administration. Teaching. Responsible for the following graduate courses: a) Animal Nutrition, b) Bovine Husbandry, c) Companion Animal Care and Management, and d) Animal Pathology. Research. Preparation of research project proposals, project management, reporting, experimental design, data analysis, dissemination of results. Administration. Participation on administration working groups (educational programme, staff promotion, department evaluation etc.) for the Department of Animal Production and for Alexander Technological Educational Institute of Thessaloniki.",2008-03,now,2015-09-12,FEEDAP_doi_001.pdf
"BASTOS, Maria de Lourdes",IV. Employment,,Faculty of Pharmacy of the University of Porto,"Full Professor of Toxicology at the Faculty of Pharmacy of the University of Porto. This Organization does not have an official responsibility to carry out risk assessment /risk management. I am not personally empowered to validate/take management action/decisions. The Laboratory of Toxicology is sporadically requested by industry or others to make scientific/analytical dossiers on products. For example, we made in 2003 a Toxicological and Biological Activity Report on resorcinol to apply for marketing authorization as a flavouring agent in crustaceans.",1977-01,now,2015-10-07,FEEDAP_doi_002.pdf
"BORIES, Georges",IV. Employment,,Institut National de la Recherche Agronomique,"Scientific advices in multi-disciplinary fields, including Food Science.",1964-04,2004-10,2015-09-15,FEEDAP_doi_003.pdf
"CHESSON, Andrew",IV. Employment,,"Rowett Research Institute (now Rowett Institute for Health and Nutrition, University of Aberdeen)",Nutrition research,1979-04,2003-06,2015-09-12,FEEDAP_doi_004.pdf
"COCCONCELLI, Pier Sandro",IV. Employment,,Università Cattolica del Sacro Cuore (ente privato di diritto pubblico),Professor of Food Microbiology and Molecular Bio-techniques at the Agricultural and Food Science Faculty. Rector delegate for the Internationalization Projects Director of the UCSC ExpoLAB Coordination of Research activities at the Institute of Microbiology,1984-11,now,2015-09-28,FEEDAP_doi_005.pdf
"DOS RAMOS, Fernando Jorge",IV. Employment,,Coimbra University,Associate Professor,2002-11,now,2015-09-22,FEEDAP_doi_006.pdf
