Full name,Nature of activity,Activity of a close family member,Organisation,Subject matter,Start date,End date,DOI date,PDF
"FRANZ, Roland",VI. Research funding,,Various organisations: European Commission - DG Research; Bavarian Ministry of Health and Consumer Protection; PlasticsEurope; German BMBF (Federal Ministry for Education and Research),"-2007 - 2010: The EU project Migresives (COLL-CT2006-030309): objective: carry out a research programm on the migration of adhesives from food packages. This EU project was to assist SMEs to ensure packaging safety. - my role: project coordination -2009 - 2012: The project FACET (KBBE-211686): objective: to develop mathematical migration model tools to allow exposure estimations for constituents from food contact materials. - my role: coordination of Work package 4.2 which deals with development of the migration model. - 2010 - 2012: On a national level we had a project (Acronym: LENA) dealing with the safety-in-use of nano-particles in food packaging materials. This project was sponsored from public money by the Bavarian Ministry of Health and Consumer Protection. - Recently (2011 - 2014): PlasticsEurope Nano-Project: we investigated in this project the migration potential of selected nano- particles representing various classes of nano-particles to allow finally more general conclusions. This was a small project funded by PlasticsEurope and made up around 1.5% of my 2014 total budget. - Currently (2015): A Follow-up project of this Nano-Project in which we investigate whether mechanical release of nano-particles can take place under actual use conditions. Again, this is a small project making up less than 1 % of my 2015 total budget. - Recently (2013 - 2015): We investigated the type and nature of oligomers present in polyolefines and their potential to migrate into foods. This is a small contract work for PlasticsEurope which made up 1% of my total 2014 budget. - Current (2011 - 2015): EU Project EcoBioCAP (Grant no. 265669). The major objective of this project is to develop eco-efficient, biodegradable packaging solutions with direct benefits both for the environment and EU consumers which in terms of food quality and safety. - Current (2011 - 2015): German BMBF funded project 'NextGenPack'. The major objective in this project is to develop advanced active and intelligent bio-packaging solutions for food contact. All these projects are in support of food packaging safety. Payments for research projects are always made to my employer's financial administration.",2007-03,now,2015-08-07,CEF_doi_005.pdf
"FRANZ, Roland",VII. Intellectual property rights,,,NO INTEREST,,,2015-08-07,CEF_doi_005.pdf
"FRANZ, Roland",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-08-07,CEF_doi_005.pdf
"FRANZ, Roland",X. Interests of close family members,,,NO INTEREST,,,2015-08-07,CEF_doi_005.pdf
"GROB, Konrad",I. Economic interest,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",III. Member of a scientific advisory entity,,"Agence national de sécurité sanitère de l'alimentation, de l'environnement et du travail (Anses), Paris","Previously AFSSA, reorganized to Anses in 2010 Member of the comité d'experts spécialisé (CES) MCDA (food contact materials) up to 2012. Member of the working group on bisphenol A (finished April 2010) From Sept. 2012 reorganized to comité d'experts spécialisé (CES) ""Evaluation des risques physico-chimiques dans les aliments"" (ERCA); member of the group. In this group, chemical Analysis and exposure to bisphenol A was a subject in the cotext of EAT2 and EATi. From Sept. 2013 Member of the working group (groupe de travail) «Méthodes analytiques dans l'alimentation – MAA » linked to the monitoring EAT. From Jan. 2014: Groupe de travail «Evaluation des substances et procédés soumis à autorisation en alimentation humaine - ESPA» The work responds to subjects brought up by French ministries or Anses and evaluates research work, petitions, and substances to be listed in French regulation. It may also respond to own questions it considers relevant. It produces reports and opinions, which are then approved or modified by Anses. The reports and opinions of the CES are not published. There may be voting, but final decisions are by the Anses. This activity comprises meetings of 10-15 days per year.",2006-09,2015-08,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",III. Member of a scientific advisory entity,,"Bundesinstitut für Risikobewertung (BfR), Germany","Member in the Bedarfsgegenständekommission (BeKo; food contact materials) with sub-groups: - paper and board, which deals (among other subjects) with recycled paperboard and the migration of mineral oil; - petitions on inclusion of substances into the BfR recommendations; - analytical methods. This activity comprises 6-7 days per year. The BeKo advises the BfR. Summarized results are published on the internet, including minority statements if a member requires it. Final decisions, however, are taken by the BfR. Subjects are the BfR recommendations, evaluation of substances, evaluations of petitions from industry, advise on on-going research work, standarization of methods and discussion of on-going regulatory work by other German government institutions.",2008-03,now,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",IV. Employment,,Official Food Control Authority of the Canton of Zürich (KLZH),"Enforcement of food legislation for the region of Zurich Enforcement work is based on existing legislation, but may include interpretation of the latter and of toxicological evaluation by competent authorities. It has no competence in toxicological evaluation. As an institution, measures are taken in case rules are violated, which reaches from informal communication up to confiscation of products. It is not my job to implement such measures, but to carry out analytical work to support the management decisions with data. I am head of the group with the technical competence in GC-based analysis. The main duty is the analysis of samples taken from the market and the development of new analytical methods. We also investigate subjects considered to be a potential problem and provide the competence in such matter for the decision to be taken. We also communicate with colleagues of other enforcement authorities to harmonize evaluation and measures. Main subjects dealt with in the past: - Chromatographic technology, particularly gas chromatography. - Adulteration of expensive edible oils, such as olive oils. - Mineral oil of various sources in foods, food packaging materials (printing inks, recycled fibers), human milk and body fat. - Saturated hydrocarbons as oligomers from polyolefins (POSH) - Migrants from food packaging materials, such as can coatings, plasticizers from gaskets of lids or toys, various components from paper and board, printing inks and varnishes. - Migration of cyclo-diBA from can coatings. - Acrylamide: sources, ways for mitigation primarily in potato products. - Components formed by raffination of edible oils and fats. - Safety evaluation of coatings applied to pipes for water supply in house installations. - Barrier against the migration from recycled paperboard: development of a method for measuring efficiency; evaluation of various polymers Occasionally samples are analyzed for industry against payment, e.g. for lid producers or for determining mineral oil in recycled board or food, but such work does not involve industry-financed research projects. The money is earned by the laboratory (state of Zurich). The scope is usually to support industry in developing solutions to problems brought up by us, particularly when no other laboratory is able to perform the analysis. We were involved as a partner of two projects of the German BMELV/BLE, the first of components in printing inks used for food contact materials, the second on substances getting in food contact from recycled board. Results were published on the website of the German BLE and in scientific journals. In 2011 and in 2013 the KLZH and the CVUA Stuttgart organized coordinated enforcement campaigns on the migration of plasticizers from the lids of glass jars into oils food. In particular we offered chemical analysis and evaluation of documentation for all MS, but left the management of the results to the MS. In 2013 we started work on an EFSA project on the toxicity of In 2014 we started evaluating the efficiency of various polymers as barriers against the migration from recycled paper and board; work paid by the Schweizerisches Verpackungsinstitut. I am officially retired as from July 2014, but continue working for the Kantonales Labor Zürich as a 25 % job.",1974-07,now,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",V. Occasional consultancy,,"Schweizer Verpackungsinstitut (SVI/JIG), Bern, SWITZERLAND","ad hoc group trying to develop a standard for minimum required efficiency of barriers against the migration from recycled paperboard (internal bag or coating on the paperboard). Group composed of packaging manufacturers, food manufacturers and members of enforcement authorities. The Kantonales Labor performs testing of some plastic films in the framework of the SVI and is partially paid for this. I participate at perhaps 5 meetings per year which mostly last half a day.",2014-01,now,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",VI. Research funding,,"German Federal Ministry of Food, Agriculture and Consumer Protection (BMELV)","Research projects to determine potential migrants from printing inks and recycled paperborad into food, in collaboration with Chemisches und Veterinäruntersuchungsamt (CVUA) Stuttgart (lead), Landesuntersuchungsamt (LUA) Dresden (public enforcement laboratories) and the University of Dresden. Purpose: investigations to determine the need for legislative measures. Projects organized for the German Federal Ministry of Food, Agriculture and Consumer Protection (BMELV), run under the title of Entscheidungshilfeprojekt, i.e. to provide facts supporting decisions for the legislator, in particular with regard to printing ink and recycled paperboard.",2010-09,2012-06,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",VI. Research funding,,"EFSA, European Food Safety Authority, Italy, Parma",Accumulation of mineral oil hydrocarbons in rat tissues. EFSA project coordinated by Maro Binaglia and led by JP Cravedi (INRA Toulouse). Analytical part: measurement of the hydrocarbons in the tissues. To be finished in February 2016.,2014-04,now,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GROB, Konrad",X. Interests of close family members,,,NO INTEREST,,,2015-09-11,CEF_doi_006.pdf
"GUERTLER, Rainer",I. Economic interest,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",IV. Employment,,Federal Institute for Risk Assessment (BfR),"Risk assessment of food additives, flavourings and processing aids.",2002-11,now,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",IX. Other relevant interest,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",V. Occasional consultancy,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",VI. Research funding,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",VIII. Other memberships or affiliations,,"German Environmental Mutagen Society (GUM), German Section of the European Environmental Mutagen Society",Member,1991-09,now,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",VIII. Other memberships or affiliations,,German Society for Experimental and Clinical Pharmacology and Toxicology (DGPT),Member,1998-04,now,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",VIII. Other memberships or affiliations,,"BfR-Commission on Food Additives, Flavourings and Processing Aids",Scientific administrator,2008-09,now,2015-10-21,CEF_doi_007.pdf
"GUERTLER, Rainer",X. Interests of close family members,,,NO INTEREST,,,2015-10-21,CEF_doi_007.pdf
"HUSOY, Trine",I. Economic interest,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",III. Member of a scientific advisory entity,,Member of Norwegian Scientific Committee for Food Safety,"Food additives, flavourings, processing aids, materials in contact with food and cosmetics. Also taking part in the risk assessment of four neurobehaviour studies on Bisphenol A. The work was finalised and published in 2008. Chairing a working group on the risk assessment of furan. Occasianally, the work of the Norwegian Scientific Committee for Food Safety will overlap with EFSA work. Information will then be given to EFSA.",2004-05,now,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",III. Member of a scientific advisory entity,,NorTox,Member of the Nordic project NorTox working with evaluation of toxic compounds in eatable plants and mushrooms,2005-05,2009-12,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",III. Member of a scientific advisory entity,,"EFSA, European Food Safety Authority, Italy, Parma",Member - National Experts on Aspartame (AF),2009-10,2010-05,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",IV. Employment,,Norwegian Institute of Public Health,"Toxicological advise on food additives, flavourings and food contact materials for the Food Authorities in Norway. Normally the work will not overlap with the work for EFSA. In cases where toxicological advice on substances where given for the Food Authorities in Norway, this will be declared in the specific Declaration of Interest.",1999-03,now,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",IX. Other relevant interest,,Eurotox 2014,"I was invited speaker at Eurotox 2014 presenting the draft BPA opinion, and my stay was funded by the Eurotox organisation.",2014-09,2014-09,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",V. Occasional consultancy,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",VI. Research funding,,The Research Council of Norway,Research on compounds produced during heating of food. Experimental work with substituted furans on their genotoxic and carcinigenic properties. Some of these subtance are also flavourings evaluated by the CEF Panel in EFSA. This is decleared in the specific Declaration of Interest when the substances are discussed in the CEF Panel. I have no personal financial benefit from this project.,2006-06,now,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",VI. Research funding,,Horizon 2020,I will coordinate wp7 in the new EU project "European Test and Risk Assessment Strategies for Mixtures (EuroMix)" funded in Horizon 2020,2015-02,now,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",VII. Intellectual property rights,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"HUSOY, Trine",X. Interests of close family members,,,NO INTEREST,,,2015-03-02,CEF_doi_008.pdf
"KÄRENLAMPI, Sirpa",I. Economic interest,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",III. Member of a scientific advisory entity,,Ministry of Agriculture and Forestry,Vice member of the Advisory Board on Novel Foods. My role in the advisory body was to give scientific advise on issues in the area of novel foods. The board is not a risk management body but gives independent advice to the risk managers.,2009-10,2012-05,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",IV. Employment,,University of Eastern Finland,Professor of biotechnology; current activities include: -Teaching: general biochemistry and molecular biology -Research: basic research (see Section VI for research funding),1998-08,now,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",IX. Other relevant interest,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",V. Occasional consultancy,,Finnish Food Safety Authority EVIRA,"National expert network on the assessment of chemical risks in food, invited external expert. I am an advisor, not a consultant.",2009-10,now,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",VI. Research funding,,Academy of Finland,"Mechanisms of metal hyperaccumulation and hypertolerance in plants" GMMs are used as basic laboratory tools in the development of GM plants for research purposes.,2012-09,now,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",VIII. Other memberships or affiliations,,COST Action FA0905,Research networking.,2010-04,2014-04,2015-09-11,CEF_doi_009.pdf
"KÄRENLAMPI, Sirpa",X. Interests of close family members,,,NO INTEREST,,,2015-09-11,CEF_doi_009.pdf
"MENNES, Wim",I. Economic interest,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",III. Member of a scientific advisory entity,,Chair of Dutch Advisory board on Food Contact Materials (G4),"Scientific Advisory body to the Dutch National administration with respect to chemical safety of non-EU regulated Food Contact Materials. The board does not have a risk management function, and does not evaluate substances which are covered by centralised EU legislation. In general the work does not overlap with CEF Panel work, but if overlap would occur this will be indicated in sDOI. The work is carried out under responsibility of the Dutch National Institute for Public Health and the Environment (RIVM) Approximately 30 days/year",2005-11,now,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",III. Member of a scientific advisory entity,,"UN-FAO, Codex Alimentarius Committee on Food Additives",Member of an ad-hoc Working group on the revision of the Guidelines for the Simple Evaluation of Food Additive Intake. The working group was installed by the Codex Alimentarius Committee for Food Additives (CCFA). Purpose is to facilitate the CCFA work in their process of setting Maximum use levels of additives in food. I do not have a voting right. The WG will result in a report to be submitted to CCFA. There is no overlap with mu current activities for EFSA. Approximately 5 days/year,2012-07,2013-04,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",III. Member of a scientific advisory entity,,"UN-FAO, Codex Alimentarius Committee on Food Additives","Member of electronic Working Group (eWG) on the General Standard for Food Additives (GSFA). The tasks of this eWG are to: i) prepare recommendations for the implementation of the horizontal approach to provisions in Tables 1 and 2 for food additives listed in Table 3 of the GSFA with “acidity regulators” function; ii) continue work on the application of a horizontal approach for food additives listed in Table 3 of the GSFA with “emulsifiers, stabilizers, thickeners” function; and iii) prepare proposals for aluminium-containing additives contained in Recommendations 4, 5, and 6 of CX/FA 12/44/10 . The working group was installed by the Codex Alimentarius Committee for Food Additives (CCFA). Purpose is to facilitate the CCFA work in their process of setting Maximum use levels of additives in food. I do not have a voting right. The WG will result in one or more reports to be submitted to CCFA. There is no overlap with my current activities in EFSA Approxinately 5 days/y",2012-07,2013-04,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",III. Member of a scientific advisory entity,,UN-FAO Codex Alimentarius Committee for Food Additives (CCFA),Member of electronic Working Group (eWG) on the application of Note 161 in the GSFA system. The tasks of this eWG are to: Identify needs and alternatives for the application of note 161 in the GSFA system. The current work has a focus on the application of the note for sweeteners. This note is heavily disputed because it undermines the intention of the GSFA. The working group was installed by the Codex Alimentarius Committee for Food Additives (CCFA). Purpose is to facilitate the CCFA work in their process of setting Maximum use levels of additives in food. I do not have a voting right. The WG will result in one or more reports to be submitted to CCFA. There is no overlap with my current activities in EFSA approximately 5 days/year,2013-07,now,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",III. Member of a scientific advisory entity,,UN-FAO Codex Alimentarius Committee for Food Additives (CCFA).,Member of electronic Working Group (eWG) on the development of a prioritisation strategy for the re-evaluation of the safety of food additives by the JECFA. Purpose is to facilitate the CCFA work in their process of setting Maximum use levels of additives in food. I do not have a voting right. The WG will result in one or more reports to be submitted to CCFA. There is no overlap with my current activities in EFSA Approximately 5 days /year,2013-07,now,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",IV. Employment,,National Institute for Public Health and the Environment (RIVM),"Active as toxicologist, Desk research/advisory work to support policies in the National Administration. Scientific opinions are given in the field of chemical safety of industrial chemicals and occasionally food-related substances in as far as these fall within the REACH legislation framework. These evaluating activities are co-ordinated by European Chemicals Agency, (ECHA, Helsinki). Among the activities is scientific advisory work to support REACH legislation and the Dutch national authorities on issues related to endocrine disruption (cf. REACH article 57f). The activities do not imply risk management. Scientific opinions are given in the field of chemical safety of substances in food, feed or in non-food consumer products to support the Dutch Food and Consumer Product Safety Authority (nVWA; The Hague) The activities do not imply risk management. To support the work of the Dutch food and Nutrition Centre (The Hague), opinions are given in the field chemical safety of substances in food. These opinions are usually more related to risk communication than to risk assessment. All of this work is strictly commissioned by the Dutch National authorities. Opinions may be given on substances which fall also in the remit of EFSA-CEF. If this occurs, an sDOI will be given when such substances are on the EFSA-CEF agenda.",2002-07,now,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",IX. Other relevant interest,,Dutch Government,"Member of the Dutch delegation to the 45th FAO Codex Alimentarius Committee meeting on Food Additives (Beijing, 18-23 march, 2013). I will act there only as scientific advisor to the other Dutch delegates. I do not have any voting rights. Some of the flavouring substances discussed in CCFA context may have been or may appear in future also on the agenda of EFSA-CEF.",2013-02,2013-03,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",IX. Other relevant interest,,Dutch Government,"Member of the Dutch delegation to the 46th FAO Codex Alimentarius Committee meeting on Food Additives (Hong Kong 17 -21 march, 2014). I will act there only as scientific advisor to the other Dutch delegates. I do not have any voting rights. Some of the flavouring substances discussed in CCFA context may have been or may appear in future also on the agenda of EFSA-CEF.",2014-01,2014-03,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",V. Occasional consultancy,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",VI. Research funding,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",VII. Intellectual property rights,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",VIII. Other memberships or affiliations,,Dutch Consumenten bond (Consumer Union),"Member. Professional interest, but no involvement in the Unions activities. The Union carries out studies of non-food and food products. They publish the results and give opinions on their safety and quality.",2002-07,now,2014-11-17,CEF_doi_010.pdf
"MENNES, Wim",X. Interests of close family members,,,NO INTEREST,,,2014-11-17,CEF_doi_010.pdf
"MILANA, Maria Rosaria",I. Economic interest,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",III. Member of a scientific advisory entity,,Consiglio Superiore di Sanità- Ministero della Salute,"Expert for food contact materials 2-4 meetings per year, on demand depending on the application and opinions flow. All the meetings are 1 day meeting",2009-01,now,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",IV. Employment,,Italian National Institute of Health (Istituto Superiore di Sanità),"Experimental and Advising activity on topics in food contact materials in the attributions of the scientific body of the Italian Health Ministry. I am the Director of the Unit ""Exposure and Risk from Materials"" and I have the institutional task to give advice to the National Authority on new substances to be evaluated for positive listing in the national legislation on food contact materials and articles (FCM) , on new topics in this field or in the cases of crisis. The Unit has also other tasks in the field of FCM: to perform prenormative research activities , to perform monitoring on the safety of FCM on request of the National Authority, to act as designated National Reference Laboratory for FCM in the meaning of Reg EC 882/2004. In the case the specific topics of the acitvity would overlap with the activity of the CEF Panel, this will be declared without delay.",1985-01,now,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",IX. Other relevant interest,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",V. Occasional consultancy,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VI. Research funding,,Osservatorio Nazionale sui Rifiuti,Technological Suitability and safety of food packaging plastics added with nanomaterials to be recycled into a new food packaging material and/or article Role : Scientific Responsible,2009-03,2011-06,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VI. Research funding,,Istituto Italiano Imballaggio,Stesura di Lineeguida per la preparazione della Documentazione di supporto per la conformità di materiali e oggetti al contatto con alimenti (MCA ) ai sensi del Reg. 1935/2004/CE ( Development of Guidelines for the preparation of supporting documentation for compliance with the Regulation 1935/2004/CE on food contact materials and articles) The Guidelines will be published and freely available in the website of the ISS . They will be a support for both the correct implementation of the Regulation and the related acitivities of the public health personnel . No personal financial benefit was got Role: Scientific Responsible of the Project,2011-01,now,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VI. Research funding,,AIDEPI,Impatto del Regolamento 10/2011/UE "Plastic implementing Measures" (PIM) sugli imballaggi per alimenti dolciari ( Impact of Reg.10/2011/UE "Plastic implementing Measures" (PIM on packagings for confectionary foods) The project is cofinanced from the ISS and the relevant Association of Food Industries. The research is aimed to test migration behaviour of some barrier materials under the new conditions introduced from the Reg EU 10/2011. No personal financial benefit was got Role: Scientific Responsible of the Project,2011-01,now,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VI. Research funding,,Rilegno,Approfondimenti tecnico scientifici per la preparazione di Lineeguida per il codice di comportamento dei produttori di imballaggi ortofrutticoli in legno. ( Technical Scientific study to develop Guidelines for the best practice for the manufacture of wooden crated for fruits and vegetables) No personal financial benefit was got Role: Scientific Responsible of the Project.,2011-01,2012-12,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VI. Research funding,,ASSOMET,In the Unit I am Responsible at the ISS a Research project on Migration of aluminium from Food contact materials and articles is carried out. I am not the Responsible for this project. The project is cofinanced by ISS ( the scientific and research part ) and Italian Association ( ASSOMET) of manufacturers ( materials and articles) and funding to support laboratory and consumables . No hardware was gained,2013-10,now,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VII. Intellectual property rights,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"MILANA, Maria Rosaria",X. Interests of close family members,,,NO INTEREST,,,2015-02-22,CEF_doi_011.pdf
"PENNINKS, André",I. Economic interest,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",III. Member of a scientific advisory entity,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",IV. Employment,,TNO and TNO Triskelion BV,"01/01/90-12/12/2012: In the above indicated period I was employe of TNO Nutrition & Food Research Institute (01/01/90-01/01/1998), TNO Quality of Life (01/01/1998-01/01/2011) and TNO Triskelion BV (01/01/2011- 12/12/2012). In the last 5 years I was as manager/senior expert immunotoxicology (with also special expertise in Food Allergy) and involved in advice/set up of studies/research in Food Allergy and Immunomodulation/Immunotoxicology for o.a. various international operating food companies (including dairy companies) and pharma companies.",1990-01,2012-12,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",IV. Employment,,no organization,12/12/2012-now: Retired for organization and for subject matter from 12 December 2012 until now.,2012-12,now,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",IX. Other relevant interest,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",V. Occasional consultancy,,"TNO Triskelion BV, Zeist, The Netherlands","01/01/2013-01/03/2014 From January 2013 until March 1, 2014 I was part time consultant for TNO Triskelion BV for the Marketing and Sales Groups (Food and Pharma) and the Experimental Immunology group giving mainly advice without direct contacts with customers.",2013-01,2014-03,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",V. Occasional consultancy,,"Intertek Cantox, Mississauga, Canada",I participated in October 2013 as consultant in an Expert Panel to evaluate/advice (newly conducted safety studies + final safety evaluation report) on the safety of a food additive for infant formula. Final safety evaluation report will be submitted to JECFA.,2013-10,2013-10,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",VI. Research funding,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",VII. Intellectual property rights,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",VIII. Other memberships or affiliations,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"PENNINKS, André",X. Interests of close family members,,,NO INTEREST,,,2015-10-13,CEF_doi_012.pdf
"SILANO, Vittorio",I. Economic interest,,,NO INTEREST,,,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",II. Member of a managing entity or equivalent structure,,,NO INTEREST,,,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",III. Member of a scientific advisory entity,,"Università di Milano, Milano, ITALY","In one meeting per year, Chair of the Steering Committee of the DG Research funded project PlantLibra (risk-benefit assessment of plantbased food supplements). The activity was mainly focused on discussing main orentiations of the whole programme and of its main fields of activity, in order to carry an appraisal of reasonably expected results. The outcome of the discussion was intended for the benefit of the researchers responsible for the different activity lines. No voting system neither veto right were foreseen. Contaminants have not been considered.",2010-07,2011-07,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",IV. Employment,,"Faculty of Medicine, Tor Vergata University","Contract University Professor. Based on a yearly contract , systematically renewed so far since 1995, I have a yearly course on ""Food Safety Legislation in the EU"" at the II University of Rome, School of Medicine. The assignement foresees 20 hours of teaching and the obligation to be member of the board of examiners for the university students who attended the course. I do not carry out any research or other activity for the University of Rome.Tor Vergata University has not an official responsability in risk management.",1995-01,now,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",IX. Other relevant interest,,Istituto italiano Imballaggio,participation as speaker to conference in Baveno regarding food contact compliance and organised by Istituto Italiano Imballaggio,2014-09,2014-09,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",V. Occasional consultancy,,"Ministry of Food, Agriculture and Livestock, Turkey",team leader of small task force of four experts to prepare a report on how to set up a risk assessment body within the ministry. project was co financed by the european comission and the republic of turkey specific contract n altun/TANRA/TR2010/0740.01-2/FWC/009 "tehcnical assistance to ministry of food agriculture and livestock for determination of the needs of the risk assessment department",2011-11,2012-02,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",V. Occasional consultancy,,"European Commission DG Health (SANTE), European Commission Directorate General for Health, BELGIUM",six lectures per year about food composition and information to third countries civil servants in the context of the program fundede by the European Commission "Better training for safer food",2013-01,2014-09,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",VI. Research funding,,,NO INTEREST,,,2015-09-30,CEF_doi_013.pdf
"SILANO, Vittorio",VII. Intellectual property rights,,,NO INTEREST,,,2015-09-30,CEF_doi_013.pdf
